"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"ENSG00000142494",-0.473068202824263,2.0578732504637,-1.48784417696073,0.139722410785343,0.334931953037528,-4.99373159482383,"SLC47A1"
"ENSG00000142507",-0.760903211404502,4.80991761085991,-3.04310943663059,0.00294402342596156,0.0338962873510784,-1.92554004997579,"PSMB6"
"ENSG00000142512",1.0092405822155,5.14074946479686,3.73638321299591,0.000300943403907998,0.00729997389974973,0.102186557077706,"SIGLEC10"
"ENSG00000142528",-0.377737856239655,1.64979329275599,-1.26581895911715,0.208317049268946,0.418503610518511,-5.28578660229111,"ZNF473"
"ENSG00000142534",-0.70221855409454,9.02635598497593,-3.7191415567873,0.000319714251608521,0.00753371777850455,-0.0939751173778678,"RPS11"
"ENSG00000142541",-0.832640803834888,8.32281119756417,-4.069263142997,9.03030853077627e-05,0.0035288013635228,1.09991292040707,"RPL13A"
"ENSG00000142546",0.219532966451748,4.32540734445124,0.79425110684361,0.428800861747378,0.63022285516163,-5.88959394726264,"NOSIP"
"ENSG00000142552",-0.333004132536073,3.0001917817966,-0.971590093870899,0.333437741503791,0.54491339881103,-5.62954303827289,"RCN3"
"ENSG00000142556",0.445659010519089,1.53828160644866,1.78216221742978,0.0775488065241262,0.238039137753782,-4.55015620894818,"ZNF614"
"ENSG00000142583",0.584565427805278,1.39369093961815,1.89554861794357,0.0607080985998639,0.206893411278788,-4.35957776903444,"SLC2A5"
"ENSG00000142599",0.321339558376334,5.35148515786721,1.6372708660353,0.104500911913193,0.283260558671464,-5.00565698879319,"RERE"
"ENSG00000142606",-0.0702683536698083,1.03251783392668,-0.196538397426841,0.844560226931667,0.917707423619668,-6.02984913355841,"MMEL1"
"ENSG00000142609",0.0852305720807957,2.43710603315799,0.235022047762291,0.814639161236348,0.900620548650598,-6.03321712027829,"CFAP74"
"ENSG00000142611",0.319111897139836,1.14860883949858,0.889500807912196,0.375722164429316,0.582350773156022,-5.67140347080161,"PRDM16"
"ENSG00000142621",-1.07618660244605,3.57528738449817,-3.19752567637109,0.00182143958150749,0.0252137440302317,-1.43025805955914,"FHAD1"
"ENSG00000142627",-0.840785599127681,2.77643690932651,-2.25167735152864,0.0263776956881872,0.12548223783664,-3.69779791773017,"EPHA2"
"ENSG00000142634",-0.0861017393453503,7.5116420680614,-0.469656781539768,0.639552464571178,0.78900097882561,-6.3350331113937,"EFHD2"
"ENSG00000142655",-0.593909602634316,2.52095791365265,-1.80502824346442,0.073872342626881,0.231377095535324,-4.52071230891621,"PEX14"
"ENSG00000142657",-0.262130712723571,7.80832060036218,-1.59749653301118,0.113093378074639,0.295673457650029,-5.21696619555868,"PGD"
"ENSG00000142661",0.832955365949198,1.35411360607031,2.26603460179634,0.0254541200716018,0.123182847906733,-3.65622448529684,"MYOM3"
"ENSG00000142669",-0.557545586447551,8.93883779366288,-3.09320672852377,0.00252390648199407,0.0305292676247108,-1.98535236580754,"SH3BGRL3"
"ENSG00000142675",-0.69307393594544,1.56578099937102,-1.99436608801593,0.0486461102909558,0.181972916748455,-4.18341647604929,"CNKSR1"
"ENSG00000142676",-1.00225352841278,7.68331122279103,-4.13927501746852,6.95203434849975e-05,0.00299707978853328,1.36344979297619,"RPL11"
"ENSG00000142684",-0.600953300715065,1.39342979502683,-1.65324175700697,0.1012021032501,0.278412387276873,-4.76309916992091,"ZNF593"
"ENSG00000142686",0.0860265592227646,1.80498386051117,0.283958663063609,0.776988800297684,0.877445644960967,-6.00145766787749,"C1orf216"
"ENSG00000142687",0.274989536179589,4.6257822538436,1.12254633316375,0.264133609018888,0.477241178180199,-5.61931079683898,"KIAA0319L"
"ENSG00000142694",-0.123539298303266,2.57666389753723,-0.299052757400071,0.765477730469528,0.870656604228606,-6.02362398338804,"EVA1B"
"ENSG00000142731",-0.210509810009458,0.902156231601621,-0.685549386462111,0.494474499431463,0.683402311350417,-5.82677671100915,"PLK4"
"ENSG00000142733",0.288248646841644,1.91291033749958,0.878746391968735,0.381500689104036,0.587414345903532,-5.68408493353265,"MAP3K6"
"ENSG00000142751",-0.19204160422255,1.92758421612945,-0.621161404915528,0.535809639307971,0.715237397487077,-5.85431159207281,"GPN2"
"ENSG00000142765",-0.162068582603598,4.30366540146837,-0.582723262193648,0.56130115476308,0.73308793925133,-6.02517542534623,"SYTL1"
"ENSG00000142784",-0.401976239000848,3.84264519294717,-1.56863649482046,0.119674490985483,0.306772333345742,-4.96594153009665,"WDTC1"
"ENSG00000142794",0.366888017176555,1.86425610038068,0.974264051048621,0.332114833162987,0.543673604690818,-5.60025666122494,"NBPF3"
"ENSG00000142798",-0.256978531700961,2.53092272236239,-0.63158041709355,0.529003165446895,0.709643498499107,-5.87319963622322,"HSPG2"
"ENSG00000142856",0.527604642663437,3.06765042531186,1.51844312581745,0.131841174273716,0.324427010186736,-5.01075781405987,"ITGB3BP"
"ENSG00000142864",-0.558176757705104,5.47638948317444,-2.44258164527701,0.0162139201650913,0.0958762750894267,-3.47012887267658,"SERBP1"
"ENSG00000142867",-0.191062881927595,4.9181628493808,-0.854130197380913,0.394934095598952,0.599470294753454,-5.89724228261539,"BCL10"
"ENSG00000142871",-0.958327098176043,1.55301355848481,-2.76800055699864,0.00664434942450357,0.0564319541907702,-2.52492799526537,"CCN1"
"ENSG00000142875",-0.416639609239062,1.93088054610298,-1.26868580858048,0.207296181159872,0.417094396350179,-5.27655025151554,"PRKACB"
"ENSG00000142892",-0.504456392040717,1.52272049075499,-1.70472501793505,0.0911370518540811,0.259945688603089,-4.6764623582176,"PIGK"
"ENSG00000142910",-0.149529604375427,1.50021724512273,-0.591350090732256,0.555528548351546,0.729388626765632,-5.87506044323501,"TINAGL1"
"ENSG00000142920",0.156002087586239,0.931654987707932,0.470597541391907,0.638882553816263,0.788600993958317,-5.94428515989744,"AZIN2"
"ENSG00000142937",-1.02910201505728,8.07824546593134,-5.20299680724075,9.47363969976638e-07,0.000199562332399506,5.39458636992659,"RPS8"
"ENSG00000142949",-0.880633995550407,3.1733403517365,-2.09578230279621,0.0384516510092431,0.157147357543619,-4.02230720624907,"PTPRF"
"ENSG00000142961",0.00204975365326092,3.7463759312557,0.0072346408874403,0.994241064098925,0.996795168308023,-6.14115456383108,"MOB3C"
"ENSG00000142973",-1.26138873713275,3.84496048833157,-3.10130553278014,0.00246145680334957,0.030076101640003,-1.71025915621525,"CYP4B1"
"ENSG00000143013",-0.808436850072684,3.00033842800463,-2.37206405991922,0.0194691493953964,0.105674253905737,-3.45126918676671,"LMO4"
"ENSG00000143033",-0.0235083172578591,3.14654961395358,-0.0903967827731257,0.928140296690694,0.962666034494517,-6.07799387324917,"MTF2"
"ENSG00000143067",-0.422009311425314,1.68605500175471,-1.81224705103746,0.072742133195047,0.22911944264651,-4.50025662594696,"ZNF697"
"ENSG00000143079",-0.573762864496918,3.04217873218433,-2.11409515965893,0.0368219234369919,0.152807081636034,-3.97974686710811,"CTTNBP2NL"
"ENSG00000143093",0.492433668953903,3.20648193046919,1.96944844538569,0.0514771798136081,0.187735861905752,-4.27808452277349,"STRIP1"
"ENSG00000143106",-0.382457985695763,4.03310264654635,-1.57478623872322,0.118247203615649,0.304730170852671,-4.97649029272484,"PSMA5"
"ENSG00000143110",0.0780191539712274,5.5719807670469,0.263359352779454,0.792778247380439,0.886648714328134,-6.2804525639323,"C1orf162"
"ENSG00000143119",0.208452547126469,9.25103767427103,1.12140731923411,0.264615740369403,0.477820771098012,-5.90188486535751,"CD53"
"ENSG00000143149",-0.342310325315646,3.52725721395515,-1.19109218860261,0.236243254357416,0.448374642461839,-5.4308353127801,"ALDH9A1"
"ENSG00000143153",-1.71505878695216,4.0713908905001,-4.83370556198388,4.48889171999751e-06,0.00053201900391868,3.99496000837356,"ATP1B1"
"ENSG00000143155",-0.396612996002844,3.19804216161834,-1.47364114398456,0.143503389118653,0.339990642196748,-5.05374614811412,"TIPRL"
"ENSG00000143156",-0.81299918865792,2.9950414585143,-2.35574494157661,0.0203003741295641,0.108443664330563,-3.49260756393874,"NME7"
"ENSG00000143157",-1.01288379738761,2.16829752777734,-4.12240067479209,7.40631686562188e-05,0.00311981143237352,1.44683908761581,"POGK"
"ENSG00000143158",-0.656254099442771,2.89674477918968,-2.45397754511448,0.0157360337519646,0.0941877956047692,-3.26563797678284,"MPC2"
"ENSG00000143162",-0.597027551994552,6.18835263255763,-2.05849709775294,0.0419627131642445,0.166074200078168,-4.32241482368763,"CREG1"
"ENSG00000143164",-0.450240159101645,3.89356972901579,-2.01069464524049,0.0468637065029269,0.177358527407964,-4.232300297627,"DCAF6"
"ENSG00000143179",-0.0561477991627903,1.11324688574065,-0.211001875530864,0.833285668751532,0.911235144151875,-6.02859506204984,"UCK2"
"ENSG00000143183",-0.689280383284717,4.6642693132091,-2.85999332827348,0.00509152344986762,0.048324756183783,-2.39968612276629,"TMCO1"
"ENSG00000143190",0.224536157380137,3.66477376388858,0.870545846255414,0.385943933498726,0.591813429682459,-5.77040910664108,"POU2F1"
"ENSG00000143198",-0.406195807040867,5.46528636003665,-1.53591450601563,0.127500350602935,0.3182938496014,-5.16245058895254,"MGST3"
"ENSG00000143207",0.0814011472858083,5.85423435769826,0.430620399602286,0.66760740684206,0.807456627447907,-6.2457325482385,"COP1"
"ENSG00000143217",-1.04044013185448,1.77031365948454,-3.43960640128585,0.000830512040053675,0.0146437904783,-0.708339998018118,"NECTIN4"
"ENSG00000143222",-1.19833808880228,5.32570942235815,-4.411886851905,2.44524329735885e-05,0.00145691872508035,2.41207323939143,"UFC1"
"ENSG00000143224",-0.356191459595003,2.23733616530367,-0.949467514088368,0.344514662059023,0.555763729662562,-5.61873017462101,"PPOX"
"ENSG00000143226",0.20044354506641,9.25204660009086,1.23159727199489,0.220789606208525,0.431446954643669,-5.77566820624638,"FCGR2A"
"ENSG00000143252",-0.831236202339152,5.47882398064798,-3.86775607438031,0.000188643981310063,0.00545396897994222,0.520889981223174,"SDHC"
"ENSG00000143256",-1.16923352562504,3.80505757755245,-3.05646780077717,0.002826084611205,0.0329552423557223,-1.82853094505826,"PFDN2"
"ENSG00000143257",1.26240547817808,3.1463089738579,3.73412715944141,0.000303338650402487,0.0073065861917687,0.163474098619276,"NR1I3"
"ENSG00000143258",-0.370390059454612,2.07203591867926,-1.17015020309492,0.244530746448038,0.457092658595749,-5.39268306407602,"USP21"
"ENSG00000143294",0.141693448694845,4.10001982570371,0.605353328260996,0.546221375380919,0.722785280541558,-5.99629303245319,"PRCC"
"ENSG00000143297",0.854859707917627,2.53950284023942,2.39452163404664,0.0183745961888347,0.102894051271013,-3.40294820160016,"FCRL5"
"ENSG00000143303",0.135692099793603,3.58386769479094,0.469943107901324,0.639348541299522,0.788964509433921,-6.02579588070674,"RRNAD1"
"ENSG00000143314",-1.35510546922973,2.45015259790833,-3.77063473032438,0.000266713725785133,0.00671929916889555,0.296065368143519,"MRPL24"
"ENSG00000143319",0.301032859344183,4.00162571427523,1.16784696711347,0.245454699178436,0.457769039524535,-5.50856967304166,"ISG20L2"
"ENSG00000143320",-0.544039451530022,1.27162889676715,-1.81783185386319,0.0718776292469199,0.227356166794355,-4.49667393274641,"CRABP2"
"ENSG00000143321",-0.772913297117102,5.78269786567796,-3.81085733111837,0.000231239239917885,0.00619404938378334,0.320307845378061,"HDGF"
"ENSG00000143322",0.0916411758635839,4.72360141655315,0.466485132502305,0.641813175896209,0.790412799928764,-6.12930397581837,"ABL2"
"ENSG00000143324",-0.605544127504728,2.77158845850575,-2.48403731491405,0.0145352094319068,0.0900263762047352,-3.19727537542037,"XPR1"
"ENSG00000143337",-0.269929074375327,5.5136532492363,-1.28446762389583,0.201742216791664,0.410238844682763,-5.5070025731208,"TOR1AIP1"
"ENSG00000143344",-0.037656625356899,3.08272987211068,-0.1047965014167,0.916732761171917,0.956076516135533,-6.07517661811567,"RGL1"
"ENSG00000143353",-0.0665257784000397,2.40056399140216,-0.218911248378549,0.827134675859789,0.907529941514558,-6.0297504998285,"LYPLAL1"
"ENSG00000143363",0.0799982582682258,2.63376221045526,0.28054143020689,0.779601862847339,0.87909659038781,-6.02205263851432,"PRUNE1"
"ENSG00000143365",-0.399723988189735,2.06827461180307,-1.56174752757103,0.121289557888883,0.309242982772339,-4.89672220721363,"RORC"
"ENSG00000143367",-0.115659023824266,2.66771469628405,-0.389293069820262,0.697830219944796,0.827907294558976,-5.9836070549325,"TUFT1"
"ENSG00000143368",-0.737858767822029,4.18603330007055,-2.67830307946169,0.00856277873934252,0.0654211325429046,-2.81803615214321,"SF3B4"
"ENSG00000143369",-0.649129854302642,2.15708383735988,-1.43059200904711,0.155450417819154,0.355866770960722,-5.08003322050515,"ECM1"
"ENSG00000143373",-0.178195722793224,4.00094420421984,-0.787283327995037,0.432850080765107,0.633606797346028,-5.85787015048316,"ZNF687"
"ENSG00000143374",0.0461834838189318,2.90771201666605,0.137891985126851,0.890583994830845,0.942228158157635,-6.06582150801522,"TARS2"
"ENSG00000143375",-0.819270885644231,2.6010210908209,-2.28903827911846,0.0240334344677257,0.11925393227019,-3.6182833254807,"CGN"
"ENSG00000143376",0.398749787762891,5.67609604853192,2.44012325866032,0.0163186928369867,0.0961330514118727,-3.4950806683843,"SNX27"
"ENSG00000143379",-0.173729643343203,3.90510895667071,-0.897802103102515,0.37129942926058,0.577781733516712,-5.7581744381424,"SETDB1"
"ENSG00000143382",0.117035939601221,6.31076740371222,0.47227752680936,0.637686987129118,0.787930814089137,-6.26036976330722,"ADAMTSL4"
"ENSG00000143384",0.132456878789181,9.02208566528183,0.673739680667891,0.501924323396127,0.689321134760501,-6.2876266472368,"MCL1"
"ENSG00000143387",-0.427680648227699,1.47513733405823,-1.34377866632209,0.181852201943681,0.386912049105082,-5.19016147950534,"CTSK"
"ENSG00000143390",0.153513518228392,3.49730146456782,0.544349710413666,0.587329310895313,0.752087030287805,-5.97946847761231,"RFX5"
"ENSG00000143393",0.026628347033766,4.66622090886451,0.15584227695759,0.876449904743307,0.934283673967865,-6.21619964698488,"PI4KB"
"ENSG00000143398",0.70552612160301,5.05396160783219,2.83912208835698,0.00541137399338861,0.0498932150794625,-2.49118986974083,"PIP5K1A"
"ENSG00000143401",-0.282486460182277,4.04376231481932,-1.11644137084448,0.266724953739787,0.479529603614325,-5.56105855589715,"ANP32E"
"ENSG00000143409",0.0896093151560923,3.57591796969183,0.334173485621918,0.738900342863025,0.853750801700605,-6.06521402955574,"MINDY1"
"ENSG00000143416",-0.689462267286704,2.81431517174262,-1.62574637830886,0.106934674073089,0.286585658068292,-4.81865551359653,"SELENBP1"
"ENSG00000143418",-0.645418056999154,5.20525872086405,-3.3131882940223,0.00125772077067657,0.0193599653558177,-1.19211259676381,"CERS2"
"ENSG00000143420",-0.828102039320702,5.71089572769825,-4.70184339219525,7.70049933056652e-06,0.000714004878757262,3.47273054745332,"ENSA"
"ENSG00000143436",-0.849898380805574,2.80456770220418,-2.49199236642535,0.0142314481087266,0.0888473274357554,-3.18380050308613,"MRPL9"
"ENSG00000143437",-0.0861460398348775,4.62702902700835,-0.439114306706755,0.661460947962763,0.80405655531584,-6.12926224468174,"ARNT"
"ENSG00000143442",0.0743145043868706,4.96970198625903,0.326003689542171,0.745055951318524,0.858079285400651,-6.20645860406118,"POGZ"
"ENSG00000143443",0.608497484898361,1.9208177681086,1.79603133894433,0.0753012773822593,0.233745244404272,-4.54154034314274,"C1orf56"
"ENSG00000143452",1.17429745570283,1.41653328470809,4.05190464453016,9.63106752915241e-05,0.00361963112569702,1.21075924130005,"HORMAD1"
"ENSG00000143457",-0.599497277582773,2.54322776690986,-1.8402766381749,0.0684889025126213,0.221419662135914,-4.46203073996238,"GOLPH3L"
"ENSG00000143458",-0.180300621566677,1.75685100375443,-0.729845668424804,0.467073503552446,0.662416671252316,-5.78450687806852,"GABPB2"
"ENSG00000143479",-0.469483316494528,1.50929018095531,-1.84806061255,0.0673452164014604,0.21921469485062,-4.44408116420737,"DYRK3"
"ENSG00000143486",0.551972374798833,4.68470924518053,2.46152141233227,0.0154266326952775,0.0931228954626213,-3.37477626427959,"EIF2D"
"ENSG00000143493",-0.0466377395898749,1.34313411564795,-0.149675852094773,0.881301091852256,0.937223406775144,-6.03408919044368,"INTS7"
"ENSG00000143494",0.83508671341489,1.52077069269586,2.1912406336124,0.0305948117083635,0.137448595031553,-3.8130073484829,"VASH2"
"ENSG00000143498",-0.000744423308965862,1.08247583085715,-0.00266229646709461,0.99788073635536,0.998645493593593,-6.04773169228632,"TAF1A"
"ENSG00000143499",-1.48543023083111,2.44006259359352,-4.51020771661479,1.66078854789386e-05,0.00111693375731746,2.7948818724672,"SMYD2"
"ENSG00000143502",-0.141586180998689,0.7825044079777,-0.462170070392112,0.644894308120949,0.792840366086292,-5.95080784814498,"SUSD4"
"ENSG00000143507",0.0608268577584119,3.76269617226711,0.203669290859977,0.838997369791395,0.914884484897829,-6.119144809466,"DUSP10"
"ENSG00000143514",-0.135993092775752,5.12203192719193,-0.69805090981721,0.486654045370826,0.678035195931507,-6.03427218289144,"TP53BP2"
"ENSG00000143515",0.151499451568256,2.22606946191388,0.5860591007396,0.55906550590295,0.731631574870488,-5.88105304129267,"ATP8B2"
"ENSG00000143537",-0.60672799747921,3.97617013474095,-1.98831623704513,0.0493210026541808,0.183402969053397,-4.27899379948643,"ADAM15"
"ENSG00000143543",-0.59887804846976,5.12860588785652,-2.16228999182595,0.0328150888665254,0.142760295461842,-4.0381938639201,"JTB"
"ENSG00000143545",-0.5548159130528,5.160179174647,-2.77688324463496,0.006477467860218,0.0555870325134809,-2.64845464279786,"RAB13"
"ENSG00000143546",0.285580151772677,12.8156529189577,1.11480722236367,0.267421592011513,0.48027477891353,-6.00555074658844,"S100A8"
"ENSG00000143549",-0.0834552344522857,8.51364331905497,-0.778857795425525,0.437776300134895,0.638313447763451,-6.1934736947128,"TPM3"
"ENSG00000143553",-0.719279238264887,2.62216123152769,-2.00377686450808,0.0476119236368471,0.179259693269917,-4.1755261173666,"SNAPIN"
"ENSG00000143554",-0.483058448866293,2.53153706231706,-1.26397643817997,0.208975108044551,0.419019826367001,-5.29263845053945,"SLC27A3"
"ENSG00000143569",0.0282256080096622,6.43865482841437,0.178514386972075,0.858655345327687,0.924242977145546,-6.36461336680507,"UBAP2L"
"ENSG00000143570",-0.51709171917607,4.71418637163202,-1.96147762018933,0.0524118254608846,0.190149709289587,-4.39170343838204,"SLC39A1"
"ENSG00000143575",-0.450208765202028,4.33039426739299,-1.98202369469177,0.0500314036306592,0.184686005863941,-4.32114764065661,"HAX1"
"ENSG00000143578",0.038665598326394,1.623303649218,0.123187950559269,0.902188516105497,0.947603327794968,-6.03767920247062,"CREB3L4"
"ENSG00000143612",-0.158866245708365,6.22021560056349,-0.787162261469131,0.432920634510062,0.633650882007535,-6.06022081964601,"C1orf43"
"ENSG00000143614",0.0872331577375944,5.1747543118759,0.414292412173138,0.679486279873393,0.816154377250963,-6.19338108529911,"GATAD2B"
"ENSG00000143621",-0.848985105278442,4.41072408168061,-3.64190521821886,0.000418292337572524,0.00906589340215969,-0.153067621049857,"ILF2"
"ENSG00000143622",0.0673817326550698,6.68110279548082,0.289231113174401,0.772962129135258,0.874977718959004,-6.35492914719441,"RIT1"
"ENSG00000143624",0.140509426426644,3.58133012127006,0.792250370340694,0.42996126758702,0.631360879212693,-5.81878979034255,"INTS3"
"ENSG00000143633",0.282364188640444,2.28415594454186,0.911937838416434,0.363843976080993,0.57162974786336,-5.64683949008298,"C1orf131"
"ENSG00000143641",-0.1047364228189,4.1174919672339,-0.452175188050246,0.65205478594348,0.798374743482823,-6.07076036040656,"GALNT2"
"ENSG00000143643",0.306152731689806,2.57087093969685,0.940815839382277,0.348910651458311,0.559387262162919,-5.63421416881358,"TTC13"
"ENSG00000143653",-1.65663659048985,2.85107371761806,-5.20280642805172,9.4813928899189e-07,0.000199562332399506,5.40036464481921,"SCCPDH"
"ENSG00000143669",0.203634733472232,6.12461351039054,1.03004469313889,0.305303268858405,0.518294137780061,-5.84143155741777,"LYST"
"ENSG00000143702",0.0742209246473553,6.19708952620644,0.391527607037969,0.696183064953183,0.82720568909739,-6.28921457509401,"CEP170"
"ENSG00000143727",-0.845771396843029,3.51165777983637,-2.94450948608797,0.00396572185804442,0.0408877992430765,-2.10982027533477,"ACP1"
"ENSG00000143740",-0.279587736599622,1.76147708190115,-0.987077442994312,0.325823351096747,0.538173491270794,-5.57760047318289,"SNAP47"
"ENSG00000143742",-0.77479012119163,5.87219741217441,-3.62228667145188,0.00044757553356889,0.00951629390912416,-0.289311938972988,"SRP9"
"ENSG00000143748",0.165450203845216,3.16529627901994,0.50294702922169,0.616031421546698,0.77349458138115,-5.97686176987254,"NVL"
"ENSG00000143751",0.0127380414257284,3.40388789205138,0.0474507263989413,0.962242129778946,0.980602785572136,-6.10522666990598,"SDE2"
"ENSG00000143753",-0.505079584300243,4.47481888659886,-2.08700612360948,0.039254466025531,0.159315587314186,-4.1352220832811,"DEGS1"
"ENSG00000143756",-0.367246048613518,3.19882812408932,-1.32103634738343,0.189297104060795,0.39567452884656,-5.25723996262963,"FBXO28"
"ENSG00000143761",-0.159771370080955,8.10551500452457,-1.18505584251481,0.238611120783118,0.451138545206498,-5.78544819648248,"ARF1"
"ENSG00000143771",-0.213185752847206,4.57700929973173,-0.763251982263614,0.446986549453754,0.646330094116482,-5.93345454057696,"CNIH4"
"ENSG00000143772",0.283667649676056,3.20241084558749,1.12197271959025,0.264376336143982,0.477443492840405,-5.49947663500571,"ITPKB"
"ENSG00000143774",-0.258172399179058,6.89009047926978,-1.24773039437921,0.214843600429738,0.42593613597343,-5.64862205350964,"GUK1"
"ENSG00000143776",-0.572531912990827,1.71785396192807,-1.79150713590458,0.0760284360310042,0.235370579634202,-4.53485508455497,"CDC42BPA"
"ENSG00000143786",0.636946071765748,2.68236315621577,1.51373718460164,0.133030017380161,0.325715683179239,-4.99613993074184,"CNIH3"
"ENSG00000143793",-0.234468012253526,1.40444387366795,-0.797903972920388,0.426687008702194,0.628758578491029,-5.74332235667592,"C1orf35"
"ENSG00000143797",0.0966950986909111,5.71458638401842,0.349368572023022,0.727496745496908,0.847140676208292,-6.26490109721027,"MBOAT2"
"ENSG00000143799",-0.0527701317578235,3.43318793223355,-0.190221655359947,0.849494542763718,0.919799363494425,-6.08449901698713,"PARP1"
"ENSG00000143801",-0.470356334019889,2.0514771526103,-1.44975490490789,0.15004097452008,0.348282043496997,-5.05338409722758,"PSEN2"
"ENSG00000143811",-0.844683057926008,3.59793687819213,-2.97571566636124,0.00361156295579709,0.0386473873254144,-2.03130311915649,"PYCR2"
"ENSG00000143815",-0.0658971595786523,5.84511987305249,-0.260368148900342,0.795078368690069,0.888065803388315,-6.30248326787376,"LBR"
"ENSG00000143819",-2.08054033383545,3.75751058191953,-5.38148428829278,4.36937746625747e-07,0.000142641968533864,6.13192406303931,"EPHX1"
"ENSG00000143842",-0.272921803056838,1.70026631431677,-0.98957921442605,0.324604188823351,0.537251832936606,-5.57623954669409,"SOX13"
"ENSG00000143850",0.0558453049980692,1.68874449435148,0.159605885327603,0.873491336116981,0.932458903160442,-6.03212393926785,"PLEKHA6"
"ENSG00000143851",-0.0637959446559806,4.563360593631,-0.287689777421183,0.774138641292615,0.875492857952181,-6.17554948868534,"PTPN7"
"ENSG00000143862",-0.26043480239115,5.83520954012009,-1.20683224632996,0.230148314909988,0.441686023936764,-5.62589164235184,"ARL8A"
"ENSG00000143870",-1.1980023794129,5.13861631579726,-5.11141844523517,1.40154590875579e-06,0.000244024715446703,5.07164542307562,"PDIA6"
"ENSG00000143878",-0.421890387601113,6.9960834383938,-1.55256085501507,0.123470147601105,0.3123226786949,-5.23936358774764,"RHOB"
"ENSG00000143889",0.235677590067609,4.0013311064805,0.886876010873385,0.377127431313834,0.583662898635829,-5.7849909602988,"HNRNPLL"
"ENSG00000143891",0.0630519917991464,2.64550323252366,0.189891034120029,0.849752973680033,0.919799363494425,-6.03428612309377,"GALM"
"ENSG00000143919",0.356127907651786,1.96755139885953,1.06426720255602,0.28959475198069,0.50237460019234,-5.51655672172125,"CAMKMT"
"ENSG00000143924",-0.21253998301861,5.58951553268659,-0.876904541998171,0.382495864139719,0.588599645592595,-5.9372860800796,"EML4"
"ENSG00000143933",-0.488653816981686,7.4498423100278,-2.63043934645329,0.00978038851373313,0.0714278183470378,-3.14181933932932,"CALM2"
"ENSG00000143947",-0.962654015086808,7.40621096863473,-4.76285335031021,6.00540602141584e-06,0.000618499658480645,3.6643649255613,"RPS27A"
"ENSG00000143951",-0.148610795051739,3.10711945532494,-0.490960016444906,0.624456493123957,0.778558690799884,-5.96350611760531,"WDPCP"
"ENSG00000143952",0.334318584672781,2.93556369999835,1.91183001911229,0.058562916949653,0.202623296224566,-4.35890688377152,"VPS54"
"ENSG00000143970",-0.178610162024417,3.94537757756928,-0.652410275627801,0.515530566079908,0.699864817150859,-5.94878769441414,"ASXL2"
"ENSG00000143977",-0.289003585644198,5.1698962624629,-1.0252929172291,0.307528886067876,0.520109048087257,-5.76672649482668,"SNRPG"
"ENSG00000143995",-1.11653277819388,1.77121212307729,-2.98717592938885,0.0034889948478442,0.037783378898216,-1.96718462014103,"MEIS1"
"ENSG00000144021",-0.366089033237875,3.6686503385552,-1.93695561492685,0.055377918888804,0.196075271330318,-4.35476631681335,"CIAO1"
"ENSG00000144028",-0.0599676515067505,4.883357036178,-0.421354221936599,0.67433857468268,0.81233744351765,-6.16231207762379,"SNRNP200"
"ENSG00000144029",-0.224021428589803,3.72854766522887,-0.970621797233915,0.333917643878302,0.545107769514844,-5.67831954464374,"MRPS5"
"ENSG00000144034",-0.486358864720916,2.82353298076328,-1.34173124310747,0.182513286652543,0.387584117339117,-5.21566199158829,"TPRKB"
"ENSG00000144036",-0.602905403174528,2.18879885100536,-2.31841719135618,0.0223207044594987,0.114639606319353,-3.54555374626991,"EXOC6B"
"ENSG00000144040",0.603558530701778,3.74204842222431,2.20273450126894,0.0297502883231122,0.134853056992528,-3.86197338934962,"SFXN5"
"ENSG00000144043",0.119091670732512,2.76119589246769,0.399246570202285,0.690504362303412,0.82333003784009,-5.99075310110441,"TEX261"
"ENSG00000144048",-0.398058473828814,3.390275277999,-1.49361715534088,0.138207993127897,0.332931476143604,-5.04219076699312,"DUSP11"
"ENSG00000144061",-0.744048016976877,2.03513488942991,-2.44412310197991,0.0161485318030966,0.0956701298126742,-3.2797656172151,"NPHP1"
"ENSG00000144063",-0.40389584983342,2.36902702599233,-1.04807792131305,0.296955720075182,0.510003928304215,-5.52713336147328,"MALL"
"ENSG00000144115",-0.251242371942275,1.49986090428138,-0.741930653372927,0.459748881021124,0.656624400468979,-5.78061059229187,"THNSL2"
"ENSG00000144118",-0.0705022430487676,7.26659639665391,-0.35859330525362,0.720603319619768,0.842927293105537,-6.36752454963772,"RALB"
"ENSG00000144134",-0.069077321660328,2.93839471962035,-0.192425887596331,0.847772019567417,0.919030615470178,-6.05826653570572,"RABL2A"
"ENSG00000144136",0.290927912886853,5.83762890013647,1.24270122644716,0.21668445666315,0.427584112317286,-5.58684441852565,"SLC20A1"
"ENSG00000144161",-0.410980770013414,1.54967674973679,-1.37293859868244,0.172631456721118,0.376204146515261,-5.15387218538819,"ZC3H8"
"ENSG00000144182",0.517883377317899,1.41961054106276,1.52575519248966,0.130010538900552,0.321498418023244,-4.94586918373136,"LIPT1"
"ENSG00000144199",-0.489709406641867,0.844708294145676,-1.58748053778121,0.115343829254115,0.299691229383517,-4.86421633046747,"FAHD2B"
"ENSG00000144218",0.666559724852713,1.55290153573846,1.60820279198091,0.110726771587052,0.292004125003216,-4.82563426927543,"AFF3"
